	tweetId	userId	tweet
4013	437444934363144192	304724626.0	@Izzy_teee tfti lol
4014	437433333098627072	304724626.0	Hopefully I wake up sore tho hahaa
4015	437432833594753027	304724626.0	Incredibly bored
4016	437421245072560128	304724626.0	@OhSelenee what shop is this from ?
4017	437325033346576384	304724626.0	@_BBonjour lmao his sons are everywhere too some lady like last year had one of his kids at white memorial like 2 years ago lol they will
4018	437321316618616832	304724626.0	Hopefully I get to use it today haha
4019	437321270737117185	304724626.0	Got one white owl blunt left:)
4020	437018110961254400	304724626.0	@BallupWitCeeLos your gunna take a shitload of wax or what lmao 
4021	436765872133132288	304724626.0	@Yaritzaa__ haha soo is there still a problem ?
4022	436735238316650496	304724626.0	@Yaritzaa__ um sooo ??? I can still do everything as if I was sober I have an incredible tolerance  it's not like I offered you lol 
4023	436557026064203776	304724626.0	Some donuts would hit the spot rn
4024	436548812199325697	304724626.0	It's not until the night tho :)
4025	436548726136385536	304724626.0	Fml I got class today
4026	436425852960526337	304724626.0	#TwitterOff
4027	436424225423757312	304724626.0	Ima knock out
4028	436422245976514560	304724626.0	@Izzy_teee all bad I think you could catch a train to it by cal state
4029	436407185174564864	304724626.0	Or even some fruity pebbles shatter
4030	436407085123645440	304724626.0	Defiantly gunna buys some wax budder for the pen
4031	436406948829728768	304724626.0	#headchange
4032	436406800636579841	304724626.0	@adaelisabethh that what I say every time I get a new phone lol 3 months later it's beat to shit #nopostacabron
4033	436400046917963777	304724626.0	Those night dabs hit 
4034	436399794840276992	304724626.0	@Izzy_teee the one of the 10 ? I heard it's a really good gym
4035	436384016917217280	304724626.0	Gunna wake up sore 
4036	436334138518278144	304724626.0	Getting ready to hit the gym :)
4037	436323974352343040	304724626.0	@SuperHighCat why tf you keep following me nigga ? I'm not gunna follow back
4038	436208716086407168	304724626.0	@_itskayyyyy I'm not rich i just know how money works
4039	436207866593042432	304724626.0	@_itskayyyyy it's seems close but I wouldn't use public transportation lol
4040	436190660865961984	304724626.0	@Ericc_Garza @JustBlazeDro sideburning
4041	436047210690531330	304724626.0	@Izzy_teee your scared to cross the boarder lmao?
4042	436046990711869440	304724626.0	@Milyl15 I only like one song from him and it's not commando x
4043	436043230732234752	304724626.0	Bout to serve myself some food and knock out
4044	436042591021187073	304724626.0	@_itskayyyyy lol that isn't that far cx , u bus it to bravo ?
4045	436014953426739201	304724626.0	Gunna shower then knock out
4046	435978107799863296	304724626.0	@DrugsVibes I might be over qualified on that one
4047	435976066545381377	304724626.0	Gotta givem what they waant
4048	435972985325752320	304724626.0	@_itskayyyyy yup yup I blow the best clouds 
4049	435969037424537601	304724626.0	@WendyyKinns spensa I guess #allbad
4050	435968257271406592	304724626.0	@WendyyKinns he was the one who made that quote up #lookitup
4051	435967508378423297	304724626.0	@WendyyKinns you was neva shit your mother should of swallowed you !! - Big L
4052	435965242548314112	304724626.0	@adriannaaa__ lmao it can't be the chronic  , or could it ? Haha
4053	435964627650756608	304724626.0	@_itskayyyyy I know all too well
4054	435963947175264257	304724626.0	@adriannaaa__ it's the kush lol
4055	435963436518764544	304724626.0	@_itskayyyyy on a sugar high 
4056	435920069806129152	304724626.0	@_BBonjour lol I won't see you in a bit 
4057	435919794663989249	304724626.0	Unfollow me @SuperHighCat this be the 3rd time you follow me I'm not gunna follow back
4058	435911507453300736	304724626.0	@Milyl15 no pos wow , go get something to eat lolol
4059	435909808395268096	304724626.0	@_BBonjour 6:30 ? Cuz at 6 ima eat lmao
4060	435909114233765888	304724626.0	Bong rips in a bit 
4061	435908633776234496	304724626.0	@_BBonjour I'm widdit but you pick me up lol my nismo gtr is broke down haha
4062	435893847109795841	304724626.0	@_BBonjour you gotta eat hungry man !!! 1lb of food in each meal lmao  , I got my liscene now soo I can lol I'm widdit , when?
4063	435888055820361728	304724626.0	You ain't first your last !!!
4064	435887917660008448	304724626.0	Second to none
4065	435858574267273216	304724626.0	My fasfa be lagging tho
4066	435856765104553985	304724626.0	I fuhken hate conquest!!!!
4067	435807006008426498	304724626.0	@skinnysoul10 so do you even talk or hard the reason I should keep following you ?
4068	435804589447598080	304724626.0	@arianaesierra tell him then I bet you he will stop put him in the spot lol
4069	435802370321043457	304724626.0	The bong rips killed last night 
4070	435802142247362560	304724626.0	@Guera_Unica then don't make your money in the drug game like me lolol
4071	435677417072373760	304724626.0	@KimKarsdashiarn please I follow me #indisgust
4072	435667974934900736	304724626.0	This episode of @SouthPark has me dying  #rockvmber
4073	435665966064623617	304724626.0	@danieltosh glad to see you have joined the brotherhood of the beard #mochomista
4074	435644733407240193	304724626.0	Honestly can't wait for my #dc5 I'm tired of dealing with this bullshit
4075	435600260455333888	304724626.0	@BallupWitCeeLos how much a gram ?
4076	435551675105828864	304724626.0	@_BBonjour lmao weed isn't bad for you smoking is lolol
4077	435514493846556672	304724626.0	That ghetto bird be active
4078	435514065574580224	304724626.0	@ivonii_ tfti !! I want chokomil lmao
4079	435513643346563072	304724626.0	#mlrt all the time 
4080	435512183569412096	304724626.0	Has anyone been to the downtown hydroponics store off the 60 ?
4081	435512040669458433	304724626.0	Already looking up the hydroponics supplies
4082	435511368284766208	304724626.0	Not even down lol grateful meds will sell you the seeds so it could be all on you how it grows
4083	435511226576035841	304724626.0	I heard he clones at valley don't even give you more than a 8th
4084	435510813856903168	304724626.0	Gunna hit grateful medals and see wassup with them clones
4085	435510500764299264	304724626.0	@LuuFive it will trust next thing you know your done with this shit lmao 
4086	435506340895539200	304724626.0	@skinnysoul10 thigh gap ?
4087	435474553154699264	304724626.0	@kayytee_14 lmao I never have nightmares or dreams for that matter when I go to sleep highh.
4088	435473911099031554	304724626.0	Feel my eyes heavy
4089	435448434255233025	304724626.0	Lagging ass chubbs
4090	435447818384183296	304724626.0	@ServeChubbs let's go wake and bake @pescuesos
4091	435447683419889664	304724626.0	@_electricmike sign up like half a semester before cuz everything is full rn #elacproblems
4092	435445925570281472	304724626.0	@TeaganLovesTea you would be soooo bs at making meth lmao 
4093	435322173163442176	304724626.0	The red hairs in my beard are really coming out now
4094	435320223860658176	304724626.0	Mint berry crunch lmao
4095	435317732385357824	304724626.0	@Milyl15 lol I know but atleast you wouldn't be lying about your medical condition 
4096	435314640868745216	304724626.0	@BallupWitCeeLos earlier by like 30 by 40 I wanna have multiple properties around the world #doitbig
4097	435307239562170368	304724626.0	@xobrieee_ goodnight 
4098	435305624801275904	304724626.0	@vhc95 you be asking all the rite questions tho
4099	435299806383067136	304724626.0	@Milyl15 seems to happen alot lmao 
4100	435197485514883072	304724626.0	@BallupWitCeeLos nah wayyyy less up in him boldly where all the kush comes from pounds on pounds for like $950
4101	435196222643515392	304724626.0	@LuuFive lol what you've never been ? It's sooo close to home 
4102	435196107287580672	304724626.0	@BallupWitCeeLos that's the way the government gunna tax it if they legalize it , I'd sick stock up and just sell myself since it's legal
4103	435195018647588864	304724626.0	@BallupWitCeeLos I've gotten to a point where i cant remeber how much i buy , i just wanna buy before they legalize it and its $35 grams
4104	435194035460771840	304724626.0	@BallupWitCeeLos or waste it on bud xD
4105	435193221275070464	304724626.0	@BallupWitCeeLos might as well burn your money tbh
4106	435188493703061504	304724626.0	@_xoxoBecky lmao watch They boy in te striped pajamas it was like ment to be a sad film from the start !!
4107	435187641722490880	304724626.0	But good quality tho none of that nasty as chronic
4108	435187576723365888	304724626.0	Been wanting some good sativa
4109	435179250459480065	304724626.0	@_itskayyyyy idk I'm pretty high rn #grifomelarifo
4110	435176872133935104	304724626.0	@_itskayyyyy professional meme hunter 
4111	435175498503577600	304724626.0	@_itskayyyyy lmao and add them to your collection or what 
4112	435172241320333312	304724626.0	@_itskayyyyy do you make these yourself or ??
4113	435168265778634752	304724626.0	@_itskayyyyy lol I ran out of memes chill it 
4114	435167974589079552	304724626.0	Lol who tf make these memes 
4115	435161640518955009	304724626.0	@_itskayyyyy lmao don't get butthurt
4116	435159651521294338	304724626.0	@_itskayyyyy your berly getting it but yet I'm the one who smokes lolol
4117	435158542786375680	304724626.0	@_itskayyyyy lol was the question not what makes You happy ? 
4118	435101846919577600	304724626.0	@_itskayyyyy which ones have you applied to ? , lol hood cu most people think they got there shit on lock then bamb ! Reality hits them lol
4119	435097508780339200	304724626.0	@_itskayyyyy lmao your secrets safe with me *retweets it  , that's koo , you've gotten accepted anywhere ?
4120	435097271072342016	304724626.0	@TheWeedTweets can I dm them to you ?
4121	435094874480578560	304724626.0	@_itskayyyyy haha ohhh it caught you off hairs like damm you berly noticed  lmao
4122	435093479501230080	304724626.0	@_itskayyyyy I'm sure they felt the same way about you lol that's why they said it 
4123	435092800988643328	304724626.0	@_itskayyyyy talking into the mirror again are we ?
4124	435089525371465728	304724626.0	@_itskayyyyy are you high or just extremely hungry lol?
4125	435086161824849920	304724626.0	@xobrieee_ this goes without saying
4126	434925385134796800	304724626.0	@BallupWitCeeLos thia daily BBQ got daank ass food
4127	434849509340758016	304724626.0	@TheWeedTweets huuuge ass stems
4128	434783027927846912	304724626.0	Damn yesterday I was higher than a giraffes nuts lmao
4129	434779070329413632	304724626.0	Got Russians following me now #firme
4130	434778884249096192	304724626.0	@princessjaaaay lmao your plans are defiantly gunna be different  #grifomelarifo
4131	434457982781243392	304724626.0	“@FactsInYourFace: Some people cant stand that youre moving on with your life so they will try to drag your past to catch up with you.”
4132	434445682699554816	304724626.0	@_BBonjour hey so you wanna hang out in the night I'm free lol 
4133	434206312084148227	304724626.0	@_BBonjour I get out in the am soo I could see you like after 12
4134	434201134996004864	304724626.0	@_BBonjour I was eating and lettin tho shit charge , sorry for te lagg and okay tommarow forsure my class ends early af
4135	434188372953686016	304724626.0	@_BBonjour okay tweet me when you want me to goo :)
4136	434184157099331584	304724626.0	@LegaIizeIt sick waste of bud
4137	434183745529065473	304724626.0	@_BBonjour lol soo you want me to go at 9ish ?
4138	434183420118200320	304724626.0	@_BBonjour all bad im already out of class 
4139	434181114945499136	304724626.0	@_BBonjour they let me out early ima go see you rn 
4140	434180234342965249	304724626.0	40 more minutes of this shit
4141	434167914195714049	304724626.0	This class Is fuhken packed
4142	434145692429201408	304724626.0	@_BBonjour aww I'm sooo down !! But after class tho , idk if you wanna wait that long tho
4143	434144826271875072	304724626.0	Have to get ready for class #fml
4144	434142981101060097	304724626.0	@arianaesierra where is that view at ?
4145	434039556275331072	304724626.0	Fuhk it tho rn ima smoke a fat ass kush blunt 
4146	434039410405830656	304724626.0	It fuhken sucks having money and not being able to spend it
4147	434039331770994688	304724626.0	It's 11 and I'm still sober
4148	434035661805326336	304724626.0	The nigguh from pawn stars will buy any piece of shit car
4149	434032326146670592	304724626.0	Gunna hit valley and then the gym
4150	434018150619680768	304724626.0	@KushJoint thats cancerous
4151	433839674063204352	304724626.0	@Yaritzaa__ lol he got lyrical skills cx , big l could spit too haha but not as good as spm
4152	433837539812585475	304724626.0	Ain't even trying to drive all the way tf over there
4153	433837485014016000	304724626.0	Guess I have to go to bet buds now
4154	433837361152028673	304724626.0	Fuhk valley is gunna close already
4155	433833598844542976	304724626.0	Lagging ass foo
4156	433829312643362816	304724626.0	Waiting on past so I could hit valley
4157	433727373670752256	304724626.0	I wanna smoke this daank alreadyy
4158	433727327952834560	304724626.0	My cousin is fuhken lagging
4159	433719390375137280	304724626.0	I'm pretty much close to writing a series of short novels with my tweets alone
4160	433719086871105536	304724626.0	So close to 50k already
4161	433718814157455361	304724626.0	Reached 38k already
4162	433659531822759936	304724626.0	@SouthPark lmao
4163	433656556538712064	304724626.0	@Yaritzaa__ the only time I don't like driving is when there's traffic lol I'm not down 
4164	433634113908535298	304724626.0	@Guera_Unica sorry :(
4165	433630788613976064	304724626.0	@ivonii_ not if you roll and get up like nothing happend , u fell lmao xD
4166	433496340765474816	304724626.0	@arianaesierra and not even doing hw on the computer tsk tsk lmao 
4167	433457313194594304	304724626.0	Hopefully I get one soon lol
4168	433457263227846656	304724626.0	A caviar cone is what I crave n.n
4169	433445352650199040	304724626.0	@arianaesierra match up stop bieng scary
4170	433444404234170368	304724626.0	@arianaesierra blaze it?
4171	433444179574677505	304724626.0	@Milyl15 no then I can buy beer  lmao #barbonforlife
4172	433294242530598913	304724626.0	@ServeChubbs hurry tf up
4173	433149584588541952	304724626.0	@GMGA__ you seen that shit too lmao  I stomp on turtles hahaa
4174	433133200605319168	304724626.0	@xobrieee_ that's how I felt last year  , I was just happy I graduated with my class lol 
4175	433076303990775809	304724626.0	@Milyl15 lmao how it's like the easiest subject 
4176	432939998485041152	304724626.0	Smoke a faat ass kush blunt before too 
4177	432934908705529856	304724626.0	@SouthPark should make a walking dead episode
4178	432925959201619968	304724626.0	Seriously thinking of dropping this class
4179	432925795833483264	304724626.0	Tf this niggah gunna make us pay for a test ? #notdown
4180	432920465229619201	304724626.0	The nigga stays thirsty
4181	432919998294540288	304724626.0	@Esmetron6point9 what class is that ?
4182	432918884673261568	304724626.0	Fuhk it tho easy units 
4183	432918658482843649	304724626.0	This class is boring af
4184	432912569452347392	304724626.0	@TheFactBoook rolling blunts and such
4185	432780745950498817	304724626.0	#TwitterOff 
4186	432780597363093504	304724626.0	Gunna knock out
4187	432778776305360896	304724626.0	@vhc95 gotta break the cycle some how 
4188	432775879639330816	304724626.0	She ain't wrong
4189	432775581759852544	304724626.0	@xobrieee_ goodnight :)
4190	432765332260810752	304724626.0	Tommarow another semester starts #spring
4191	432765056464334849	304724626.0	@_BBonjour lmao I knew it  , that's a trip tho how that dog was pretending to drive lolol
4192	432754949974269952	304724626.0	Douchebag beard
4193	432754748689633280	304724626.0	I remember a time when I couldn't grow a beard lmao
4194	432754412298051585	304724626.0	@choklatechipchk nice stache bruh
4195	432653554671558657	304724626.0	Waiting for my cousin
4196	432639852031397888	304724626.0	@oohlola_ cuz u a bad bitocha
4197	432632685698093056	304724626.0	@sflowerssss LMFAO she follows you xD?
4198	432630566081421313	304724626.0	@TiqeveuN lick the tip
4199	432626304916017152	304724626.0	Speaking your thoughts
4200	432623555021250560	304724626.0	@_Vibianaaa23 I do everyday  
4201	432615546882777089	304724626.0	Thats all bad xD
4202	432613409784225792	304724626.0	@_StopBitching I'm not trying to buy anything else lmao
4203	432612759671275520	304724626.0	@_StopBitching lmao all bad slang me a gram ?
4204	432611790615101440	304724626.0	@DrewP_OG how much a top shelf gram ? 4th sucks ass !! I call it the chronic connect lmao
4205	432610915721039872	304724626.0	@DrewP_OG is this from 4th lol ?
4206	432610223665074177	304724626.0	@_JOSEPHLOKO I'm looking to wake nd bake  lol 5 is kinda late but ill hyu later forsure
4207	432609540844969985	304724626.0	@_JOSEPHLOKO ur around ?
4208	432571943967936512	304724626.0	@_steffers24 no type of goodmorning
4209	432566052417839105	304724626.0	When parody accounts follow you <<<<
4210	432428037481566208	304724626.0	@Milyl15 lmao how is it cheap no money is involved xDD ? Ima knock out while I'm still high xD , goodnight 
4211	432426936845860864	304724626.0	@Milyl15 it's cus I'm laying down lmao it's like asking to knock out xD , ima wake up early too so I could make some ferria an hit the shop
4212	432425256750284800	304724626.0	@Milyl15 ill add you rn but snap you later cuz ima knock out lol
4213	432425107781201921	304724626.0	@adriannaaa__ blow up the twitter lol
4214	432424545559916545	304724626.0	@Milyl15 add me on snapchat ?
4215	432422362714091521	304724626.0	@_JOSEPHLOKO your still in deck ?
4216	432420714985963520	304724626.0	@Milyl15 all faded cx
4217	432398764842557440	304724626.0	@beckieamore make them your strength #openyourthirdeye
4218	432398300621201409	304724626.0	@VHC95 ill get on rn , what games you have ?
4219	432390424670392320	304724626.0	Damm rite 
4220	432389775467634688	304724626.0	@VHC95 lmao your moms not home but you are ? #noposwow
4221	432364641709064194	304724626.0	@_xoxoBecky you should totally like snap me lol #js
4222	432337756061061121	304724626.0	@dankykaren_ from valley ?
4223	432268357312598017	304724626.0	@31CindyTorress grandmas boy lol ?
4224	432042644026306561	304724626.0	@BarbaRUNN where is this lmao cx ?
4225	431949560554856448	304724626.0	Just cuz she likes whales lmao 
4226	431949368996814848	304724626.0	“@TheFactBoook: no one appreciates how sassy this whale emoji is   like just look at it  it truly gives no fucks ”@LuuFive
4227	431876502242590720	304724626.0	I got what you need 
4228	431875379972685824	304724626.0	I just wanna go get it already #dc5countdown
4229	431875217749581824	304724626.0	Sick lagging to call
4230	431702122678083584	304724626.0	Can I have one if those nights where I blink and it's morning already ?
4231	431701847913398273	304724626.0	I want it to be the morning already #DC5countdown
4232	431679340330250240	304724626.0	@BestProFacts lmao that a perfect ass asking xD
4233	431679070049300480	304724626.0	@_xoxoBecky it us I'm not a working member of society like you lol 
4234	431678179724361728	304724626.0	@_xoxoBecky it always feels like Friday for me lol
4235	431673328915337216	304724626.0	@Izzy_teee this will not go unfulfilled lol #gotyounexttime
4236	431672338728235009	304724626.0	Still got enough for a night sesh and wake and bake 
4237	431672215847727104	304724626.0	Gunna go blaze it
4238	431473043571867648	304724626.0	@FactsInYourFace helps you keep and erection ?
4239	431472515404156928	304724626.0	Done with my final
4240	431329800863510528	304724626.0	@Milyl15 lol mee too I do some protect the president type shit lol
4241	431328924493029376	304724626.0	@Milyl15 lol keep your eyes on the road 
4242	431275228677685248	304724626.0	@Milyl15 I'd like to challenge the champ 
4243	431274439074803712	304724626.0	@michael_oohh @ServeChubbs let's goo foo the cruiser be here
4244	431273222009786368	304724626.0	Let's hit valley @ServeChubbs @michael_oohh ?
4245	431272482717200386	304724626.0	@Milyl15 hate it or love it 
4246	431249555016130561	304724626.0	@Izzy_teee eat a snikers
4247	431119353107316736	304724626.0	@nfl @Broncos come to the @Vikings
4248	431102276812275713	304724626.0	@arianaesierra cuz you want the thing you can't have
4249	431087805448466432	304724626.0	Time to dip
4250	431084030990110720	304724626.0	Gunna get ready for class
4251	431083979412746240	304724626.0	Just got up
4252	430940941906485248	304724626.0	@Esmetron6point9 pack a bowl 
4253	430939514106699776	304724626.0	I'm a listened driver now too 
4254	430939375082283008	304724626.0	Blue moon nd true og ;)
4255	430939291078758400	304724626.0	Fun ass day
4256	430769593666138112	304724626.0	Driving test at 11
4257	430762786843422721	304724626.0	@_steffers24 if you catch yourself smiling for no apparent reason when your around them , unless your high lmao
4258	430756559497334784	304724626.0	@LaughWithAshley I read at a college level and I smoke all the weed I want , till this day I can still read fluently and accurately
4259	430748044212973569	304724626.0	All bad tagged the wrong accout
4260	430611021682585600	304724626.0	Ima knock out #twitteoff
4261	430576717929787394	304724626.0	Bumping @tigresdelnorte 
4262	430568442299572224	304724626.0	@_xoxoBecky woke up just in time for teen wolf lmao 
4263	430525719756562432	304724626.0	@arianaesierra lmao
4264	430525084449521664	304724626.0	@BallupWitCeeLos tfti lol
4265	430459062719762432	304724626.0	@Yaritzaa__ no !! I wish it was Monday everyday !!lol
4266	430442334510018560	304724626.0	@beckieamore lmao I hope soo  , I was in 9th with you lol
4267	430401702903033856	304724626.0	@yesyfooo soo you are down ?
4268	430401484136534016	304724626.0	@lissss_xoxo cut up a hefty bag lmao make it as slutty as you please 
4269	430390780042039296	304724626.0	@_steffers24 rahhhhhhhhhhhhhh !!!!!!!! Lmao all awkward lmao
4270	430390446691348480	304724626.0	@OhFuckItsBianca lol idk I just say it cuz it rhymes lol , ahaha spensa
4271	430384863842017280	304724626.0	@LaughWithAshley nvmind sick missing the point
4272	430384594198597632	304724626.0	Pretty sure I passed #alleasy
4273	430384543556591616	304724626.0	All done with the bitch ass test
4274	430384384198201344	304724626.0	@OhFuckItsBianca all bad 
4275	430384284491190274	304724626.0	@LaughWithAshley ohh sorry I ment how did ooyf take the jungle fever away ?
4276	430384036888858624	304724626.0	@LaughWithAshley what do you mean by he took ur jungle fever away ??
4277	430383244781957121	304724626.0	@LaughWithAshley they gave it to you good or ??? 
4278	430208948830879744	304724626.0	They were fuhken bomb tho lol
4279	430206147849502721	304724626.0	@15obeylachancla 9th season @krustykrab lmao xD
4280	430119878641455104	304724626.0	I love how all these medical shops follow me 
4281	430119481830932481	304724626.0	@foreverdreaa ohh I see lol it's gunna be a good game forsure
4282	430116954339176448	304724626.0	@fknbrandy follow back orr??
4283	430058484097642496	304724626.0	@TheWeedTweets lol @ that niggas face >>>
4284	430053936771649536	304724626.0	Screenshot?
4285	430036133850783744	304724626.0	Looking for deals today
4286	430011163145818113	304724626.0	Up
4287	429881519604105216	304724626.0	#TwitterOff
4288	429881455028600832	304724626.0	Ima knock out
4289	429878745978003456	304724626.0	Let me get a chair lmao
4290	429869850945540096	304724626.0	@Izzy_teee if you learned the hard way then you defiantly learned something
4291	429866346587750400	304724626.0	@Yaritzaa__ your watching it too ? #vh1
4292	429852608111452160	304724626.0	@YoursTrulyXena come blaze me out 
4293	429841084529643520	304724626.0	@Izzy_teee that's how it otta be
4294	429313951440965632	304724626.0	@michael_oohh way
4295	429288860728578048	304724626.0	@arianaesierra well not really but good wax is expensive like some fire ass shatter is 50 a gram and some dank crumble goes for like $30 .5
4296	429288484197507073	304724626.0	@arianaesierra there amazing huh , I wish wax wasn't so expensive tho
4297	429285657672818688	304724626.0	@arianaesierra get to it 
4298	428349341703479296	304724626.0	@PhanyPak I eat whatever I want smoke all the weed I want and don't gain shit of weight !!! 
4299	428274893793153024	304724626.0	At least they didn't take @michael_oohh Rec tho haha
4300	428271364684791809	304724626.0	All 6 grams :(
4301	428270155282386944	304724626.0	Sick too all my bud
4302	427821663258824704	304724626.0	@Mercabet goodnight :)
4303	427384443372716032	304724626.0	Lol theres a dwarf around ?
4304	427380603688742915	304724626.0	@xobrieee_ your like the complete opposite of that #couldntbemorewrong 
4305	427373715446185985	304724626.0	@_BBonjour haha so were you at speed zone or where was that snap taken Lol ?
4306	427291370898743297	304724626.0	@dankykaren_ don't tell me u live here too lol
4307	427202228848320513	304724626.0	@dankykaren_ lol yeah why cx ? It sucks haha
4308	427143372701065216	304724626.0	@Izzy_teee thats a everyday thing for me 
4309	426846423183679488	304724626.0	Caught that sesh with him #beenawhile
4310	426842279278436352	304724626.0	@BestProHumor lmao xD
4311	426839100373467137	304724626.0	That'd be the kush haha
4312	426773235389042688	304724626.0	@Guera_Unica stay home with me nd we can smoke blunts all day and eat takes until you turn bright red lol
4313	426628235418296320	304724626.0	@BarbaRUNN is ur piece broken ?
4314	426565523220856832	304724626.0	@QuotesofaStoner: You can succeed & smoke weed.
4315	426050683163275264	304724626.0	@GoCulitoGo lol a park or ?
4316	426049182005067776	304724626.0	@GoCulitoGo where tf is that ?
4317	425534525322452992	304724626.0	@PhanyPak you speak the truth !!! Haha
4318	425471751078678528	304724626.0	@YoursTrulyXena lol okay if you did it correctly you should turn purple right before blacking out
4319	425344109763502080	304724626.0	@CallMeEdithh haha yeah that's it lol I was like it sounds familiar lol
4320	425343906285232129	304724626.0	Gunna hit the shop in a bit
4321	425343804887949312	304724626.0	@CallMeEdithh isn't that a song ahaha ?
4322	425333052714151936	304724626.0	Ain't got shit to do but wash nd toke #chillday
4323	425332924477497344	304724626.0	All caught up with hw :)
4324	425332679081340928	304724626.0	@_xoxoBecky haha he be thinking bout them greenbacks !!  , you should at least get overtime lol
4325	425332204395192320	304724626.0	My mom told me to get a job
4326	425332079056793600	304724626.0	@_xoxoBecky they made you work on mlk day ? All bad contact human resources and complain !!! Lmao
4327	425331511965913090	304724626.0	Gunna go make some ferria
4328	425331405355094016	304724626.0	Big l type of morning
4329	425331324811898880	304724626.0	I roll with scary crew come out of wars berly bruised putting mutherfuhkers on the daily news !!
4330	425331163205345280	304724626.0	#mlrt you niggas gotta know !!!
4331	425311846103412736	304724626.0	“@QuotesofaStoner: I like girls that smoke weed. You could say I have high standards.”
4332	425152195776901120	304724626.0	I swear why tf would you buy food if you ain't gunna fuhken cook #smh
4333	425151858043142144	304724626.0	Sick haven't ate shit all day #allbad
4334	425151786723180544	304724626.0	I'm fuhken hungry
4335	425147130102050816	304724626.0	@_xoxoBecky lol teen wolf :b?
4336	424985488907194370	304724626.0	Some rappers talking about that murder shit but couldn't even kill time !!
4337	424985092004384768	304724626.0	Let show these kids how legit it is I used to steal now I own several businesses !!
4338	424984802706460672	304724626.0	@Jazzy_steez your as wise as you are cute  #greatmindsthinkalike
4339	424984650985906176	304724626.0	Now you wanna frisk me nd search my ride call me all kinds of name trying hurt my pride
4340	424977228703604736	304724626.0	At least before the game haha
4341	424977187880448001	304724626.0	Tryin to blaze up in a bit
4342	424974350760947712	304724626.0	@GoCulitoGo is this the spot by occupational ?
4343	424971996351299584	304724626.0	@_steffers24 getting paid and gettin laid #whatimprogramedtodo
4344	424931105808986112	304724626.0	Wanna cut my hair today
4345	424719665139421184	304724626.0	hahaha these foos on cops sick talking shit lmao
4346	424719411316916224	304724626.0	been wahcing cops for a minute now haaha
4347	424588359806091264	304724626.0	@Izzy_teee all i got is a reading class in the am but its chill , next semester ima sign up for more
4348	424211655694626816	304724626.0	Fuhk burpees tho #teamsitoncouch
4349	424205096981757954	304724626.0	@menimevoli it's better in the morning when it's all fresh :D
4350	423993178518077440	304724626.0	@_BBonjour imy too boo  wyd Friday ?:)
4351	423918019266371584	304724626.0	To them it's all about hittin skins and making some way green cuz that's all they show you on the tv screen
4352	423360943951577088	304724626.0	@ServeChubbs stop lying fuhken chubbs
4353	423000546505543680	304724626.0	#TwitterOff
4354	423000230062080000	304724626.0	fuhk it off to bed :)
4355	423000139439931392	304724626.0	gunna wake up sore tommarow :))
4356	422999720596762624	304724626.0	answer the question tho #mindboggled
4357	422996269968007168	304724626.0	gunna knock out soon
4358	422996130838765569	304724626.0	fresh out the shower :)
4359	422927454693384192	304724626.0	soar af good workout :)
4360	422855323452329986	304724626.0	@HoeBagg_Shelly why you know from personal experience ? Haha the best part is I'm not selling nothing
4361	422851234358259712	304724626.0	@VHC95 mee too it be lagging like a mutherfuhker !!!! I need to buy the books already aha
4362	422850417366548480	304724626.0	@VHC95 idk I hate math I always succeed at it idk how I make money selling drugs lmao , you got ur fasfa already
4363	422850006643507201	304724626.0	@HoeBagg_Shelly u got ur fasfa already ? If you fail the class you gunna new to pay for it so don't Fuhk up !!! Haha
4364	422735077676560384	304724626.0	@OhFuckItsBianca ur not the only one
4365	422635481503780864	304724626.0	@_BBonjour lol regain all the weight you lost in one sitting hahaa
4366	422634486610685953	304724626.0	@itsskimmyyy ur like the perfect daughter lol if only more girls were more like you haha
4367	422633569589022720	304724626.0	Ima knock out already
4368	422633478706851840	304724626.0	@itsskimmyyy all bad xD
4369	422632856662183936	304724626.0	@itsskimmyyy keep at it don't get discouraged by setbacks it will come sooner than later :)
4370	422632471423766528	304724626.0	@itsskimmyyy find someone who loves you and treats you rite , sounds simple but it's hard tbh
4371	422631934439604225	304724626.0	@itsskimmyyy when feelings are involved its making love
4372	422631461804441600	304724626.0	@kayytee_14 011? Lol
4373	422631383920431104	304724626.0	Goodnight 
4374	422631128973840384	304724626.0	Gunna knock out got school tommarow
4375	422629966837084160	304724626.0	@itsskimmyyy haha lowkey it's always them tbh idk well that's just me xD
4376	422628240016953345	304724626.0	@itsskimmyyy haha ohh I get you , but don't get married early haha enjoy ur life
4377	422627351013257216	304724626.0	@itsskimmyyy sp you wanna marry a nerd so you could have a life of math and logic haha
4378	422624043003441152	304724626.0	Tommarrow ima make the gym my bitch
4379	422616892302299136	304724626.0	Feels good knowing I could wake nd bake with kush tommarow :))
4380	422616767806980096	304724626.0	Gotta wake up early nd shower
4381	422601270478663680	304724626.0	@_BBonjour I know I thought you thought that too lmao  , I still haven't seen the second one 
4382	422600786846027776	304724626.0	@_BBonjour lol it's on tbs tf you mean invite  #allbad
4383	422561236388036608	304724626.0	@menimevoli been waiting haha
4384	422541606344867840	304724626.0	@kayytee_14 better than being setup #openyourthirdeye
4385	422451971396599808	304724626.0	Lol the penalty shouldn't even be enforced xD
4386	422451842962833408	304724626.0	It's gunna stand
4387	422423975424061440	304724626.0	@dankykaren_ that's when you enter ? Ima get up around that time lol
